id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
23799929,The Cottage on Crescent,81613773,Nan,,28801,35.60377,-82.54824,Entire home/apt,40,30,3,2018-12-05,0.21,1,0
23804250,"Private, pet friendly suite minutes from downtown.",20731051,Meryl,,28805,35.61545,-82.47955,Entire home/apt,75,2,48,2019-09-15,2.78,1,355
23824223,Lower Berne Chalet,8255241,Judy,,28801,35.59382,-82.53827,Entire home/apt,165,2,22,2019-08-18,1.23,5,325
23856760,Peaceful West Asheville Bungalow,21150231,Alisha,,28715,35.51032,-82.65575,Entire home/apt,105,2,7,2019-08-11,0.39,1,0
23856790,"Spacious studio, minutes from downtown.",2214235,Joshua,,28715,35.56852,-82.65109,Entire home/apt,74,2,53,2019-09-15,2.91,1,342
23859316,Lake View House 2 King Beds 2.8 Miles to Downtown,34304636,Staci,,28804,35.63136,-82.55867,Entire home/apt,223,1,223,2019-09-26,13.63,1,301
23859984,Artsy West Asheville Gigantic Wooded Escape!,28293820,Lucia,,28806,35.585,-82.57275,Entire home/apt,101,2,50,2019-09-22,2.82,1,167
23874576,West AVL Treetops Loft Mtn Views Sunsets Walkable!,161775575,Alan,,28806,35.57555,-82.57851,Entire home/apt,79,2,108,2019-09-23,5.93,1,121
23877206,Lodges at beaver lake unit 302,179393643,Shaun,,28804,35.63884,-82.57669,Entire home/apt,75,2,22,2019-09-15,1.27,3,339
23881173,Cozy Cane Creek Cottage,179435427,Michael,,28732,35.46462,-82.47246,Entire home/apt,62,2,31,2019-09-22,1.77,1,162
23910106,1 BR Downtown Asheville - Steps Away From the Event Center,149601167,TurnKey Vacation Rentals,,28801,35.59959,-82.55388,Entire home/apt,102,2,5,2019-04-28,0.27,25,329
23913900,"Craftsman Charm, Great Location",179746215,Maureen,,28803,35.57401,-82.5342,Entire home/apt,95,2,125,2019-09-17,6.78,1,64
23918895,"Close to downtown,breweries, restaurants&Biltmore",179787311,Michelle,,28803,35.55863,-82.53352,Entire home/apt,150,2,117,2019-09-22,6.60,1,157
23919596,"Asheville, Parkway Getaway",179791169,Rodney,,28804,35.62714,-82.59535,Entire home/apt,115,3,59,2019-09-17,3.64,1,63
23921294,New 4 BR Get-Away just off Haywood Rd W Asheville,162161772,Dave & Stephanie,,28806,35.57694,-82.5816,Entire home/apt,255,2,5,2019-09-22,5,1,55
23935850,"Under 15 min. WALK to Downtown AVL! ""Perfect spot""",179941669,Adam,,28801,35.58976,-82.54616,Entire home/apt,199,1,45,2019-09-15,2.48,2,161
23978319,Private Apartment Close to Downtown! Walk or Uber!,6262856,Lili,,28801,35.61171,-82.55047,Entire home/apt,95,2,71,2019-09-23,4.17,1,87
23992083,Cute Craftsman Asheville Retreat #2,67787434,Alli,,28806,35.55428,-82.62905,Private room,30,1,30,2019-09-22,3.88,2,64
23998930,West is Best! Cozy Condo!,154999591,Dema,,28806,35.57989,-82.59402,Entire home/apt,92,2,7,2018-05-28,0.39,1,0
24056179,The Red Hen Cottage*Asheville-North*HOT TUB*,181096695,Jessica,,28804,35.62492,-82.58014,Entire home/apt,175,3,59,2019-09-08,3.33,1,322
24080389,The Hermitage - Across from New Belgium Brewery,5969793,Matthew,,28806,35.58762,-82.57214,Entire home/apt,75,1,108,2019-09-22,5.97,1,50
24098735,80 LEX: APARTMENT 201 : EXQUISITE LODGING,181480147,Andrew,,28801,35.59694,-82.55415,Entire home/apt,250,3,32,2019-09-15,1.96,5,334
24117606,La Maison du Bonheur: The Peaceful Room,181660259,Angèle,,28803,35.53264,-82.51794,Private room,67,2,2,2019-09-02,0.41,2,242
24120346,Lake-Front House @ Lake View Park,180564557,David,,28804,35.6333,-82.56896,Entire home/apt,99,1,159,2019-09-23,8.82,3,128
24172247,"Spacious, peaceful Private Entrance Suite-West AVL",47031601,Brittany,,28806,35.61007,-82.63626,Entire home/apt,65,1,85,2019-09-08,4.84,1,342
24177903,Studio Viajero,9814777,Greg,,28806,35.58418,-82.57689,Entire home/apt,100,2,72,2019-09-15,4.17,1,32
24196245,Bohemian Suite,53922056,Katherine,,28805,35.60232,-82.5322,Entire home/apt,94,3,21,2019-09-08,2.64,4,325
24202030,"Private, Spa-quality Suite, Living Rm/Kitchenette.",16681970,Michelle,,28804,35.63227,-82.60571,Private room,105,2,55,2019-09-15,3.10,1,144
24202205,"West Asheville Bungalow, close to Breweries",71106978,Eric,,28806,35.58282,-82.62686,Entire home/apt,82,2,47,2019-09-22,2.84,1,153
24208478,Vintage Charm Right Where You Want to Be,14858756,Danielle,,28806,35.57974,-82.57025,Private room,58,1,44,2019-09-15,3.08,1,78
24222452,1920's bungalow 2.5 miles to downtown Asheville,35012995,Ben,,28804,35.61101,-82.5615,Entire home/apt,110,3,13,2019-06-17,1.00,4,0
24244390,❤Cozy Studio |Quiet Getaway| Close to Everything!★,33366568,Yanina,,28806,35.5537,-82.63603,Entire home/apt,75,2,43,2019-09-01,2.63,1,81
24278792,The Whole Enchilada!,157401925,Lucy,,28804,35.62889,-82.57566,Entire home/apt,240,2,25,2019-09-22,1.88,3,338
24280176,Asheville Mountain Getaway Near Biltmore Estate,53463254,Caroline,,28732,35.48438,-82.47498,Entire home/apt,109,1,64,2019-09-20,5.26,1,97
24287936,Arden 2 Room Apartment,27689181,David,,28704,35.46357,-82.50922,Private room,75,2,14,2019-09-01,1.15,1,356
24306486,Country Chic House with a Hot Tub Near Downtown Asheville,167429334,Melissa,,28803,35.55113,-82.50723,Entire home/apt,150,2,125,2019-09-23,7.46,1,292
24312963,The Lodges at Beaver lake unit 303,179393643,Shaun,,28804,35.63896,-82.5753,Entire home/apt,69,2,23,2019-09-02,1.33,3,321
24327916,"Comfy, Cozy Mountain Getaway",59215839,Julie,,28806,35.57828,-82.6055,Private room,80,2,29,2019-09-25,1.63,3,27
24329922,Charming Apartment 1 Minute to Everything!,124851805,Danya,,28806,35.58818,-82.57576,Entire home/apt,120,2,76,2019-09-25,4.29,2,327
24347730,Downtown Asheville Condo,183715171,David,,28801,35.59747,-82.5558,Entire home/apt,250,2,60,2019-09-15,3.47,1,65
24373135,Classic Comfort,75238397,Becky,,28806,35.51359,-82.59674,Entire home/apt,250,2,15,2019-09-22,0.94,2,223
24375145,"Bent Creek Getaway, Bike",183956684,Inga,,28806,35.51476,-82.61112,Entire home/apt,100,2,44,2019-09-22,2.58,1,345
24387676,Brookstone Lodge Asheville Biltmore Village Area,184069772,Vinod,,28803,35.55432,-82.51977,Hotel room,99,1,23,2019-09-05,1.43,2,337
24396068,Country Cottage 12 min to Downtown -Cozy & Private,23042006,Kathy,,28805,35.60111,-82.48158,Entire home/apt,85,2,116,2019-09-23,6.54,1,316
24413175,Bungalow in the heart of West Asheville,28225015,Courtney,,28806,35.58253,-82.57333,Private room,46,1,60,2019-09-22,7.79,1,115
24421260,Be our Guest at May Manor!,40292535,Allison,,28806,35.57323,-82.59279,Entire home/apt,99,2,88,2019-09-26,5.80,1,126
24425345,"Mountain Views, Minutes to Work",66626246,Kevin,,28803,35.56854,-82.52401,Entire home/apt,62,30,4,2019-01-12,0.26,2,301
24428641,Enchanting Cottage near Downtown Asheville,5305183,Leesa And Todd,,28805,35.61145,-82.52704,Entire home/apt,480,2,34,2019-09-15,1.97,1,284
24445744,"Majestic Home by the River Arts, West AVL",49781652,Cory,,28806,35.58384,-82.57024,Private room,75,1,65,2019-09-15,3.71,1,29
24476866,Imaginarium,9018243,Chad,,28806,35.56603,-82.59625,Entire home/apt,99,3,99,2019-09-23,5.99,1,71
24492331,Historic Asheville Home - Montford (Walk Downtown),76545940,Hilary,,28801,35.60076,-82.56253,Entire home/apt,250,30,0,,,2,301
24493492,Edwin Place,178613839,Liz,,28801,35.61106,-82.55041,Private room,75,1,67,2019-09-15,4.04,1,81
24512884,Walk Everywhere Downtown! 1BR Corner Condo,149601167,TurnKey Vacation Rentals,,28801,35.59893,-82.55538,Entire home/apt,104,2,10,2019-07-28,0.60,25,342
24520534,Downtown Asheville Traveler's Haven-Best Value-#12,7625694,John,,28801,35.5918,-82.54945,Private room,49,2,65,2019-09-19,3.85,7,324
24540122,Walkable to West AVL & River Arts+View+2 Baths!!!,185370249,Brooke,,28806,35.5859,-82.5755,Entire home/apt,129,2,159,2019-09-25,9.56,1,152
24557386,Paw Perfect in West Asheville,185529892,Trish,,28806,35.57252,-82.62584,Entire home/apt,75,3,70,2019-09-25,4.23,1,43
24594949,Stylish Studio in the Trees - Montford,12920851,Terry,,28801,35.60732,-82.57414,Entire home/apt,85,2,113,2019-09-15,6.63,1,38
24605088,Sunflower PrivBath Hotel Vibe 5' Downtown+Biltmore,3028199,Florencia,,28803,35.55962,-82.50559,Private room,70,1,244,2019-09-27,14.10,3,156
24656374,South Asheville Quiet Cozy Suite w/MemoryFoam Beds,382196,Kassandra,,28704,35.4777,-82.51567,Entire home/apt,145,2,25,2019-09-02,1.63,1,36
24678233,Biltmore and Brewery Base-Camp,66626246,Kevin,,28803,35.57031,-82.52451,Entire home/apt,45,30,13,2019-06-20,0.79,2,18
24697002,The Baying Hound Campground {2 of 4},151279507,Bobby And Amanda,,28806,35.61337,-82.60525,Entire home/apt,17,1,31,2019-09-02,1.85,10,175
24711554,Peaceful E AVL Suite Near Downtown & Biltmore,120404183,Kathy,,28805,35.58449,-82.50117,Entire home/apt,68,1,129,2019-09-05,7.91,1,94
24752561,Liberty House,187138225,Annika,,28801,35.60305,-82.55301,Entire home/apt,175,2,7,2019-07-21,0.68,2,157
24766296,The Green Acres Groove,65408548,Karl,,28704,35.46936,-82.49883,Entire home/apt,195,1,31,2019-09-02,2.61,4,356
24797144,Sweet Suite in Asheville Y'all!,187473767,Drew And Caroline,,28803,35.49185,-82.53038,Entire home/apt,50,1,128,2019-09-23,7.79,1,311
24817711,The Asheville F R O G,26376755,Matt And Cassie,,28804,35.62282,-82.55689,Entire home/apt,100,1,96,2019-09-23,7.85,1,111
24828874,Mountain Air & Massage—Peace Room,187697096,Debra,,28803,35.53434,-82.51465,Private room,87,2,11,2019-09-01,0.96,2,348
24834700,"Woodland Retreat w/ HOT TUB & DECKS, 2 mi",187677035,Margaret + Dan,,28805,35.61654,-82.5247,Entire home/apt,275,2,62,2019-08-30,3.85,1,270
24851273,Quiet Casa Nestled in the Hemlocks ( 2 bedrooms),227432,Elizabeth,,28804,35.61893,-82.55829,Private room,80,2,8,2019-06-09,0.50,2,0
24852463,"Explore Breweries, Trails, & Galleries from West Asheville",554888,Ashton,,28806,35.57356,-82.62499,Private room,100,2,60,2019-09-22,3.73,1,70
24872184,Beaver lake lodges 301,179393643,Shaun,,28804,35.63749,-82.57636,Entire home/apt,98,2,12,2019-07-07,0.73,3,300
24873765,Heaven in Haw Creek,188042457,Chad,,28805,35.59819,-82.50456,Private room,99,1,4,2018-07-01,0.24,2,80
24882481,W AVL Artist's Mountain Living  5mns  to downtown,72386853,Brigitte,,28806,35.59032,-82.61638,Entire home/apt,100,30,3,2019-03-31,0.23,1,231
24885757,EastWest Asheville with Private Entrance,10965363,Laurie & Kevin,,28806,35.58325,-82.577,Private room,55,1,39,2019-09-08,2.36,1,72
24893602,Sunny loft in new contemporary home near downtown.,24972747,Linda,,28801,35.60759,-82.55722,Private room,62,2,34,2019-09-22,2.09,1,329
24894370,Laura's Landing,73387032,Laura,,28801,35.58859,-82.54803,Private room,89,2,81,2019-09-23,4.89,1,244
24895256,#3 Dogwood Room - Oakland Cottage B&B,3736218,Mary,,28801,35.57563,-82.55789,Private room,180,1,0,,,6,304
24895844,Recharge in Asheville,179256521,Laura,,28805,35.62943,-82.47848,Entire home/apt,219,3,25,2019-08-25,1.60,1,319
24907910,Mountain View 2 BR Apartment Near Downtown,184575448,Alex,,28804,35.63869,-82.574,Entire home/apt,150,3,22,2019-09-11,1.35,1,64
24916446,"Peaceful home, walk to downtown West Asheville",739976,Joy,,28806,35.56993,-82.57268,Entire home/apt,110,1,75,2019-09-22,4.51,1,350
24942698,Hidden Gem Minutes From The Biltmore House,4213932,Jonathan And Krystal,,28803,35.55587,-82.47554,Entire home/apt,155,3,49,2019-09-08,2.97,1,86
24945996,Tour the Blue Ridge Parkway from a Loft in the Countryside,58199532,Laura,,28704,35.45611,-82.5667,Entire home/apt,100,2,75,2019-09-22,4.59,1,136
24980055,Our Sweet Om,121279721,Jill,,28803,35.56375,-82.48494,Private room,46,1,55,2019-07-07,3.39,1,291
24984793,The Sanctuary - Asheville,14891775,Eliza,,28804,35.61683,-82.56349,Private room,65,1,45,2019-09-02,2.71,1,75
25013010,Downtown Getaway + Modern Bungalow / FRONT SUITE,7150495,Wren,,28801,35.60438,-82.55598,Private room,71,1,58,2019-08-25,3.77,2,342
25045172,Walk to Town in Historic West Asheville,42391889,Michael,,28806,35.57908,-82.60301,Entire home/apt,119,2,51,2019-09-22,3.12,1,232
25068792,Family Getaway - Close to Downtown!,27018695,Lindsey,,28804,35.63581,-82.61554,Entire home/apt,250,2,75,2019-09-22,4.59,1,76
25079309,(Awesome) Pretty-Good Space --#1,16668128,Diane,,28805,35.59501,-82.50891,Private room,41,1,12,2019-06-30,0.74,3,0
25109693,The Bluebird Getaway,16233515,Jessica,,28806,35.61754,-82.57974,Entire home/apt,35,2,24,2019-09-15,5.37,4,131
25111932,Cozy Modern Camper & Canoe- Close to DT and Hiking,187672,Janie,,28805,35.58303,-82.51212,Entire home/apt,70,1,23,2019-09-08,1.50,1,77
25124933,(Awesome) Pretty-Good Space -- #2,16668128,Diane,,28805,35.59608,-82.50789,Shared room,24,1,19,2019-06-30,1.16,3,0
25128396,(Awesome) Pretty-Good Space - #3 (1&2 combined),16668128,Diane,,28805,35.59512,-82.50898,Private room,50,1,4,2019-07-28,0.25,3,0
25132222,"Light, open home w/ chef's kitchen, screened porch",20537619,Jane,,28805,35.59768,-82.48334,Entire home/apt,399,3,26,2019-09-22,1.89,4,142
25135375,"Luxurious, private room close to everything.",20537619,Jane,,28805,35.5982,-82.48194,Private room,125,2,4,2018-11-11,0.25,4,0
25135803,80 LEX: APARTMENT 202 : ICONIC DOWNTOWN LOCATION,181480147,Andrew,,28801,35.59666,-82.55459,Entire home/apt,250,3,52,2019-09-22,3.19,5,332
25138871,The Baying Hound Campground {1 of 4},151279507,Bobby And Amanda,,28806,35.61172,-82.60327,Entire home/apt,17,1,24,2019-09-20,1.47,10,87
25181137,Craft Beer Home - Free Kegerator of Local AVL Beer,109638953,Guy,,28806,35.59964,-82.62606,Entire home/apt,150,1,84,2019-09-27,5.25,3,303
25212461,Entire guest suite private entrance close to all !,190499734,Kelly,,28803,35.53794,-82.51435,Private room,129,2,43,2019-09-15,2.83,1,229
25236572,Hillside House,6241761,Kelly,,28801,35.60579,-82.56222,Entire home/apt,180,1,8,2019-09-22,0.53,1,8
25251626,Honey's Place ✵ Explore DT• River Arts • Biltmore✵,5656589,Lisa,,28804,35.62883,-82.59316,Entire home/apt,115,1,127,2019-09-26,7.89,1,307
25281090,Very Special Downtown Asheville Loft,3680754,Betsy,,28801,35.59572,-82.5542,Entire home/apt,240,3,1,2019-03-10,0.15,1,317
25286041,Convenient Bunk Bed and Bath Near Downtown,21698105,Svitlana,,28803,35.56074,-82.50586,Private room,60,1,72,2019-09-07,4.54,2,89
25288773,The Woodland House,96187307,Steve,,28804,35.64791,-82.49816,Entire home/apt,537,1,24,2019-09-08,1.56,23,28
25309332,Modern 2BR Near Downtown,149601167,TurnKey Vacation Rentals,,28804,35.63555,-82.59263,Entire home/apt,85,2,10,2019-08-18,0.63,25,343
25322676,West AVL Landing Pad,57560438,Leslie,,28806,35.59083,-82.58542,Private room,50,2,83,2019-09-08,5.16,1,143
25337854,Town & Country 3BR w/ Huge Lawn,149601167,TurnKey Vacation Rentals,,28805,35.61372,-82.48171,Entire home/apt,132,2,4,2019-07-10,0.32,25,349
25366645,FernWood *forest retreat* sleeps 10,184144287,Joy,,28715,35.48784,-82.6693,Entire home/apt,150,2,30,2019-09-02,1.92,1,6
25398902,TreeTop ReTREAT-Stunning Views! 5 m to Grv Prk Inn,16181230,Shereen,,28804,35.6209,-82.56248,Entire home/apt,149,2,62,2019-09-22,3.85,1,29
25406163,Heron's Rest West Asheville,13167283,Ona,,28806,35.57202,-82.62386,Entire home/apt,65,1,85,2019-09-25,5.44,2,45
25417416,Lorena's House,191878270,Jemma,,28806,35.52781,-82.6168,Entire home/apt,178,2,11,2019-01-01,0.71,1,12
25418819,Tiny Home at the Gardens—Near Center of Asheville,70881213,Megan,,28803,35.55198,-82.50394,Entire home/apt,80,2,94,2019-09-24,6.20,1,309
25422541,Stu's West Asheville Private Studio Apartment,191895274,Stuart,,28806,35.58083,-82.60996,Entire home/apt,88,2,45,2019-08-27,3.09,1,66
25459484,"Lake View Park AVL: Garden, Wood floors, Best beds",14340598,Audrey,,28804,35.62812,-82.56717,Entire home/apt,99,1,43,2019-09-08,2.71,1,70
25471043,Boho-Chic Apartment One Mile from Downtown Asheville,140266471,Kat And Benji,,28801,35.60643,-82.54457,Entire home/apt,99,2,105,2019-09-24,7.63,1,123
25474000,Twin beds in fabulous home with chef's kitchen,20537619,Jane,,28805,35.59929,-82.48338,Private room,75,2,9,2018-11-12,0.58,4,0
25479162,Modern Design Studio Apt / 8 mins  to DWTN AVL,176322619,Maxey,,28803,35.56329,-82.51134,Entire home/apt,85,2,66,2019-09-15,4.16,1,333
25518066,Cave Creek Hideaway,12391710,Virginia,,28704,35.47264,-82.56393,Entire home/apt,144,2,65,2019-09-22,4.22,1,69
25519478,Eclectic Industrial Apartment in Historical Building,181480147,Andrew,,28801,35.59645,-82.55396,Entire home/apt,250,3,47,2019-09-01,3.06,5,343
25519626,Industrial Chic Meets the Old World in Downtown Asheville,181480147,Andrew,,28801,35.5979,-82.55228,Entire home/apt,250,3,47,2019-09-17,3.06,5,343
25574558,Private 2nd story space in Asheville,192889187,Jen,,28803,35.56727,-82.52199,Private room,75,1,36,2019-05-04,2.30,1,0
25577370,West Asheville Artist Sanctuary,86592503,Elizabeth,,28806,35.56631,-82.59731,Entire home/apt,168,2,33,2019-08-25,2.21,1,328
25678742,Convenience and comfort in West AVL,193300546,Angela,,28806,35.60923,-82.59284,Private room,35,1,96,2019-09-25,6.30,1,15
25679471,Entire Guest Suite w/private entrance,188042457,Chad,,28805,35.59859,-82.50264,Private room,99,1,45,2019-09-22,2.88,2,355
25710481,Hummingbird Suites,73512701,Mark,,28732,35.47516,-82.48099,Private room,1000,2,0,,,1,0
25718935,Lockhart Lodge @ Bent Creek,129553251,Tracey,,28806,35.51008,-82.60934,Entire home/apt,200,1,39,2019-09-20,2.53,1,332
25722075,Chateau on Patton Mountain! Minutes to downtown!,71812166,Heidi & Ricky,,28804,35.62575,-82.53475,Entire home/apt,350,3,44,2019-09-22,2.95,6,305
25762439,Spacious Upstairs in Home w/Pool( 5/30-9/1),187085657,Glenn,,28805,35.58818,-82.53632,Private room,100,2,53,2019-09-22,3.34,1,349
25882810,West Asheville Rustic Studio,99911550,Mary,,28806,35.58314,-82.58891,Entire home/apt,100,2,112,2019-09-22,7.40,1,46
25883256,Southern Comfort,51841344,Holly,,28806,35.57198,-82.64914,Entire home/apt,75,2,59,2019-09-24,3.84,1,2
25892881,Bella Way,194566385,Max,,28803,35.49519,-82.51056,Entire home/apt,108,2,11,2018-10-28,0.71,1,0
25919767,Beautiful upstairs apt. 2 blocks from downtown,34871822,Emma,,28801,35.59964,-82.5586,Entire home/apt,55,30,3,2019-08-10,0.26,3,187
25936206,Quiet home in West Asheville!,10282980,Chris,,28806,35.57538,-82.62095,Entire home/apt,80,2,10,2019-07-31,0.68,2,0
25948248,"Queen Bed in No Frills Pad, Walk to Beer/Downtown!",20665545,Evans,,28806,35.57579,-82.57545,Private room,50,1,109,2019-09-26,7.03,2,335
25975204,Cheateau Lestage,164493898,Rhonda,,28804,35.61438,-82.53692,Private room,289,2,0,,,3,363
25977047,"West Asheville Gem!
*Laundry service included!",29374471,Jill,,28806,35.56765,-82.59416,Entire home/apt,85,28,1,2019-06-30,0.33,1,322
25979505,Peaceful Apartment Close to Downtown,21702976,Amy Carmen Melissa,,28801,35.59256,-82.54396,Entire home/apt,110,2,55,2019-09-22,5.19,3,235
26012053,"""The Grotto"" Private King-size Suite",4846203,Zak & Iz,,28806,35.5816,-82.60666,Entire home/apt,58,2,87,2019-09-15,5.65,2,51
26028858,Modern Townhome Minutes from Downtown/South Slope,178458071,Peter,,28801,35.5892,-82.54498,Private room,80,2,54,2019-09-14,3.45,1,148
26038824,*Asheville's Good Vibes Suite* (pets welcome),38149372,Arayna,,28806,35.60504,-82.61244,Entire home/apt,75,1,86,2019-09-22,5.65,1,44
26083193,LARGE COLORFUL HOME - 15 MINUTES FROM DOWNTOWN,196035183,Chris,,28804,35.64245,-82.60225,Entire home/apt,135,2,40,2019-09-22,2.60,1,58
26084631,Botany Abode: private apt near Blue Ridge Parkway,126803000,Christopher,,28805,35.60198,-82.47476,Entire home/apt,75,2,43,2019-08-18,2.91,1,241
26093158,Visit the Biltmore House from Beautiful Wood-Rich Home,195960588,Angelique,,28803,35.57368,-82.53907,Entire home/apt,248,3,49,2019-09-02,3.29,1,242
26098132,Pet friendly basement studio apt in West Asheville,85626163,Lori,,28806,35.57884,-82.62199,Entire home/apt,64,1,70,2019-09-22,4.55,1,320
26103338,Downtown Getaway + Modern Bungalow / SIDE SUITE,7150495,Wren,,28801,35.60437,-82.55602,Private room,100,1,66,2019-09-08,4.29,2,357
26128699,1920s Urban Bedroom #1 near Downtown Asheville,195620157,Ivan,,28801,35.61045,-82.55366,Private room,44,1,115,2019-09-23,7.47,2,90
26129371,"Private , Peaceful 1 Bedroom Apt.",94891912,Resheda & Ralph,,28804,35.65022,-82.57153,Entire home/apt,92,2,43,2019-09-15,3.18,1,146
26130128,1920s Urban Bedroom (#2) close to downtown,195620157,Ivan,,28801,35.60932,-82.55339,Private room,45,1,102,2019-09-22,6.61,2,95
26160335,King Room with Breakfast in Asheville,196608665,Diane,,28801,35.60424,-82.56329,Private room,117,1,5,2019-07-28,0.35,1,60
26163788,"Downtown Asheville in Comfort, Style & Value! -#10",7625694,John,,28801,35.5903,-82.54974,Private room,89,2,47,2019-09-15,3.10,7,326
26190390,Brookeside Cozy Cottage - Near Downtown Asheville,196826493,Ron  And Debbie,,28804,35.62638,-82.57331,Entire home/apt,75,2,143,2019-09-26,9.37,1,261
26212041,Guest Suite in the Woods minutes from downtown,2939506,Heather,,28803,35.55652,-82.49555,Private room,125,1,9,2019-09-06,0.59,2,63
26253207,Private Room Minutes from Sierra Nevada Brewery!,72885616,Rebecca,,28732,35.43278,-82.50787,Private room,40,2,60,2019-09-15,4.32,1,234
26255924,The Peaceful East,30447349,Deanna,,28805,35.61924,-82.4722,Entire home/apt,95,1,84,2019-09-15,5.63,2,148
26260868,Great location in a private and friendly setting,197405706,Heather,,28732,35.43209,-82.52568,Private room,38,1,69,2019-09-20,4.80,2,64
26276337,"3 Mile Cabin - 3 miles to Downtown, Hot Tub, Views",149112188,Sharon & David,,28806,35.60875,-82.60282,Entire home/apt,150,2,71,2019-09-22,4.68,1,213
26280621,"Convenience, Charm and Comfort",10573695,Lani,,28801,35.60818,-82.56647,Entire home/apt,150,3,0,,,2,167
26281901,"Hip Asheville ""Cabin-Esque"" Getaway - 3 Bdrms",33151095,Tiff,,28804,35.62077,-82.6081,Entire home/apt,220,1,57,2019-08-08,3.76,7,293
26284618,"Hip Asheville ""Cabin-Esque"" Guesthouse",33151095,Tiff,,28804,35.62263,-82.60764,Entire home/apt,75,1,85,2019-09-19,5.57,7,180
26298501,The Baying Hound Campground {3 of 4},151279507,Bobby And Amanda,,28806,35.61172,-82.60364,Entire home/apt,19,1,15,2019-09-22,0.99,10,175
26305653,Cozy Comfy Eclectic Home in West Asheville near Downtown,90132535,Arvin,,28806,35.58577,-82.60045,Private room,73,2,33,2019-09-23,2.21,1,142
26329675,"Mountain Home Ahhhh Rest, Relax & Enjoy Asheville!",62122483,Elizabeth,,28704,35.46736,-82.56067,Entire home/apt,125,30,0,,,2,358
26335600,Artists' Home in the Heart of West Asheville,11399755,Jen,,28806,35.58427,-82.59732,Private room,45,1,54,2019-09-01,3.79,1,46
26339145,"Hip Asheville 1940s ""Cabin-Esque"" Getaway",33151095,Tiff,,28804,35.62266,-82.60673,Entire home/apt,275,1,38,2019-09-22,3.07,7,279
26352170,Peaceful 2BR Lakefront on 3 Acres,149601167,TurnKey Vacation Rentals,,28805,35.653,-82.47546,Entire home/apt,169,2,16,2019-09-22,1.11,25,338
26352897,Tiny garage studio and free goat therapy,1362726,Julia,,28805,35.6195,-82.47975,Entire home/apt,64,2,65,2019-09-08,4.40,2,9
26356137,South Slope Secret Garden Abode,10563672,Vista & William,,28801,35.58577,-82.5496,Private room,92,2,75,2019-09-23,4.97,1,39
26357716,Lovely FRENCH CREEK STUDIO near Biltmore & City,119705912,Janet,,28805,35.58108,-82.4995,Entire home/apt,92,1,112,2019-09-17,8.26,1,136
26368923,Luxurious Complex In The Mountains!!,194753602,TaeQuan,,28806,35.53065,-82.61026,Entire home/apt,75,1,15,2018-12-15,1.07,1,0
26391300,Spacious Walkable West Asheville Suite,198191450,Susan,,28806,35.58542,-82.58101,Private room,115,1,36,2019-09-23,2.37,1,58
26397880,Modern Urban Cabin close to Downtown,12642086,Briana,,28801,35.61084,-82.57631,Private room,89,1,44,2019-09-03,3.70,1,32
26398312,Your Own Floor: 2 Bedrooms West Asheville,198511458,Craig And Virginia,,28806,35.55526,-82.6325,Entire home/apt,80,1,48,2019-09-05,3.21,1,355
26410860,West Asheville loft,38944655,Kristie,,28806,35.57542,-82.64525,Entire home/apt,95,2,31,2019-09-04,2.08,2,70
26454939,Healing & Yoga Home 10min from Dtwn Asheville #2,4636687,Sandra,,28715,35.55491,-82.64863,Private room,39,2,36,2019-09-16,2.54,2,338
26528680,Billiards Bunkhouse- Koi Pond & Outdoor Fireplace,199524912,Michelle,,28806,35.64355,-82.64744,Entire home/apt,90,3,20,2019-06-11,1.54,1,97
26595874,Kmart’s Kastle  In Asheville,21654047,Kris,,28803,35.49015,-82.49109,Entire home/apt,300,1,56,2019-09-22,4.29,1,158
26634224,The Baying Hound Campground {4 of 4},151279507,Bobby And Amanda,,28806,35.61204,-82.60347,Entire home/apt,19,1,9,2019-08-17,0.60,10,176
26639631,Mt Air Private Apt.,200255741,Brent & Judy,,28803,35.5543,-82.48814,Entire home/apt,118,2,58,2019-09-15,4.07,1,234
26658565,Cozy Private Apt Near Downtown Asheville -Montford,3521310,Adam,,28801,35.60809,-82.57328,Entire home/apt,104,2,78,2019-09-26,5.56,1,61
26659046,Number Twelve,200399258,Jolene,,28806,35.53458,-82.62409,Entire home/apt,190,2,29,2019-07-28,2.11,1,84
26665141,Cozy 1920's Asheville Basecamp,20601853,Julia,,28804,35.63374,-82.58322,Private room,50,1,4,2019-08-06,1.71,1,26
26690388,Convenient and Cozy Lookout Retreat,26002506,Michelle,,28804,35.62091,-82.57148,Entire home/apt,85,2,63,2019-09-26,5.09,2,151
26718894,Tiny Homestead near hiking/parkway/downtown,200915871,Celeste,,28804,35.65122,-82.52633,Entire home/apt,75,2,56,2019-09-08,4.17,4,351
26721327,"""The Eagle"" – Luxury Townhome in South Asheville",158764029,Brennen & Sheila,,28704,35.4565,-82.537,Entire home/apt,549,2,20,2019-09-22,1.68,3,319
26735499,RAD house,10077483,Heidi,,28801,35.58251,-82.56195,Entire home/apt,300,1,52,2019-09-23,3.84,1,77
26740506,Zoe's Room - 7 miles to Downtown Asheville!,155388775,Crystal,,28715,35.56464,-82.64716,Private room,59,1,48,2019-09-24,4.34,1,73
